Links,Brand,Name,Ingredients
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Jane Carter,Jane Carter Incredible Curls - 8 fl oz,"Water (Aqua), Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Butyrospermum Parkii (Shea) Butter, Cetyl Alcohol, Behentrimonium Methosulfate, Fragrance (Parfum), Chamomilla Recutita (Matricaria) Flower Extract, Symphytum Officinale Leaf Extract, Equisetum Hyemale Extract, Urtica Dioica (Nettle) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Humulus Lupulus (Hops) Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Persea Gratissima (Avocado) Oil, Polyquaternium-11, Glyceryl Stearate, Tocopherol, Citric Acid, Hydroxyethylcellulose, Ceteareth-20, Butylene Glycol, Trisodium Ethylenediamine Disuccinate, Guar Hydroxypropyltrimonium Chloride, Phenoxyethanol, Ethylhexylglycerin."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Eden Body Works,Eden BodyWorks Coconut Shea Curl Defining Creme - 16 fl oz,"Water (Aqua), Cocos Nucifera (Coconut) Oil, Vegetable Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Cetyl Alcohol, Stearyl Alcohol, Persea Gratissima (Avocado) Oil, Cetyl Esters, Glyceryl Dilaurate, Steareth-20, Cocos Nucifera (Coconut) Milk, Simmondsia Chinensis (Jojoba) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Butyrospermum Parkii (Shea) Butter, Lactobacillus / Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids, Acyl Coenzyme A Desaturase, Cetrimonium Chloride, Glycerin, Sodium Pca, Tocopheryl Acetate (Vitamin E), Hydrolyzed Silk, Panthenyl Hydroxypropyl Steardimonium Chloride, Fragrance (Parfum), Dehydroacetic Acid, Benzyl Alcohol"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,SheaMoisture,SheaMoisture Coconut Custard Make It Last Wash N' Go Curl Revival Oil - 8 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Mixed Chicks,Mixed Chicks Curl Sculptor,"Ingredients: Water (Aqua), Polyquaternium-11, Glycerin, Xanthan Gum, Ricinus Communis (Castor) Seed Oil, Polysorbate 20, Fragrance, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Tocophryl Acetate, Panthenol"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Alikay Naturals,Alikay Naturals Wake me Up Curl Refresher - 8oz,"Ingredients: Aqua (Water), Aloe Barbadensis Leaf Juice (Aloe Vera Juice), Vegetable Glycerin, Prunus Amygdalus (Almond Oil), Triticum Vulgare (Wheat Germ Protein), Silk Amino Acids, Punica Granatum (Pomegranate Oil), Parfum (Fragrance), Color Additives, Botanical Blend Ingredients"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Cantu,Cantu Care Kids Curl Refresher - 8 fl oz,"Water (Aqua, Eau), Glycerin, Polysorbate-20, Peg-40 Hydrogenated Castor Oil, Phenoxyethanol, Fragrance (Parfum), Sodium Chloride, Hydroxyethylcellulose, Citric Acid, Butyrospermum Parkii (Shea) Butter."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,SheaMoisture,SheaMoisture Coconut & Hibiscus Smoothie - 20 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Mielle Organics,Mielle Rosemary Mint Multi-Vitamin Daily Styling Creme - 8 fl oz,"Ingredients: Water, Sorbitol, Acrylates/Steareth-20 Methacrylate Copolymer, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glycerin, Aminomethyl Propanol, Polysorbate-20, Carbomer, Mentha Piperita (Peppermint) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Disodium Edta, Aloe Barbadensis Leaf Juice (Decolorized), Panthenol, *Orbignya Oleifera (Babassu) Seed Oil, *Zingiber Officinale (Ginger) Root Oil, *Cocos Nucifera (Coconut) Oil, Equisetum Arvense (Horsetail Grass) Extract, Lawsonia Inermis (Henna) Extract, Rosmarinus Officinalis (Rosemary) Leaves Extract, Symphytum Officinale (Comfrey) Leaves Extract, Humulus Lupulus (Hops) Extract, Urtica Dioica (Nettle) Extract, Honey, Biotin, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate *Certified Organic Ingredient"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Botanika,Botanika The Hydrator Curl Cream - 12oz,"Water (Aqua, Eau), Carthamus Tinctorius (Safflower) Seed Oil, Cetearyl Alcohol, Polysorbate-60, Butyrospermum Parkii (Shea) Butter, Theobroma Cacao (Cocoa) Seed Butter, Polyquaternium-11, Glycerin, C12-15 Alkyl Benzoate, Amodimethicone, Centrimonium Chloride, Trideceth-12, Mangifera Indica (Mango) Seed Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Olea Europaea (Olive) Fruit Oil, Fragrance (Parfum), Tocopheryl Acetate, Hydrolyzed Keratin, Honey, Carbomer, Panthenol, Dimethicone Pvp/Va Copolymer, Aminomethyl Propanol, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Luster's,Luster's S-Curl Activator Moisturizer - 12 fl oz,"Deionized Water (Aqua), Glycerin, Cetearyl Alcohol, Propylene Glycol, Argan Oil (Argania Spinosa Kernel Oil), Olive Oil (Olea Europaea Fruit Oil), Acetamide Mea, Ceteth-20, Olealkonium Chloride, Stearalkonium Chloride, Panthenol (Provitamin B5), Simethicone, Dmdm Hydantoin, Disodium Edta, Fragrance (Parfum), Benzyl Benzoate, Linalool, Benzyl Salicylate, Limonene, Coumarin, Alpha-Isomethyl Ionone."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Honey Baby Naturals,Honey Baby Wash & Go Honey Styling Creme - 8.25 fl oz,"Water (Aqua, Eau), Sorbitol, Prunus Amygdalus Dulcis (Sweet Almond) Oil Acrylates/Steareth-20 Methacrylate Copolymer, Phenoxyethanol, Benzoic Acid Ethylhexylglycerin, Glycereth-2 Cocoate, Glycerin, Aminomethyl Propanol Polysorbate-20, Carbomer, Fragrance (Parfum), Disodium Edta, Honey (Mel Miel) Cymbopogon Schoenanthus (Lemongrass) Oil, Daucus Carota Sativa (Carrot) Seed Oil, Geraniol, Limonene, Coumarin"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Honey Baby Naturals,Honey Baby Naturals Honey Shea Butter Hair Smoothie - 10.5oz,"Ingredients: Water (Aqua, Eau), Cocos Nucifera (Coconut) Oil, Zea Mays (Corn) Oil, Glycerin, Isopropyl Myristate, Caprylic/Capric Triglyceride, Stearyl Alcohol, Polyacrylamide, Polyquaternium-11, Fragrance (Parfum), Butyrospermum Parkii (Shea) Butter, Honey, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Wheat Germ Oil, Panthenol, Hydrolyzed Soy Protein, Biotin, Daucus Carota Sativa (Carrot) Seed Oil, Dimethicone, Phenoxyethanol, Oleth-10, Steareth-2, Butylphenyl Methyl Propionate, Geraniol, Limonene, C13-14 Isoparaffin, Laureth-7, Coumarin, Linalool, Amyl Cinnamal, Benzoic Acid, Dehydroacetic Acid, Alkanna Tinctoria Root Extract, Disodium Edta"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Creme of Nature,Creme Of Nature Twist & Curl Pudding - 11.5oz,"Ingredients: Aqua (Water (Eau), Dimethicone, Ceteareth-20, Propylene Glycol, Glycerin, Glycereth-26, Parfum (Fragrance), Cetearyl Alcohol, Glyceryl Stearate, Butyrospermum Parkii (Shea) Butter, Persea Gratissima (Avocado) Oil, Olea Europaea (Olive) Fruit Oil, Caprylyl Glycol, Argania Spinosa Kernel Oil, Peg-40 Stearate, Hydrogenated Vegetable Oil, Panthenol, Tocopheryl Acetate, Carbomer, Triethanolamine, Disodium Edta, Benzyl Benzoate, Linalool, Phenoxyethanol, Yellow 5 A 19140), Red 40 (Ci 16035)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Cantu,Cantu Shea Butter Moisturising Curl Activator Hair Cream -Travel Size - 3 fl oz,"Ingredients: Aqua (Water), Glycerin, Cetearyl Alcohol, Propanediol, Behentrimonium Methosulfate, Stearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Polyquaternium-11, Parfum (Fragrance), Cetyl Alcohol, Polyquaternium-10, Phenoxyethanol, Polysorbate, Glycine Soja (Soybean) Oil, Olea Europaea (Olive) Fruit Oil, Ethylhexylglycerin, Silk Amino Acids, Canola Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice(Decolorized), Hydrolyzed Silk, Lonicera Caprifolium Flower Extract, Macrocystis Pyrifera Extract, Salvia Officinalis (Sage) Leaf Extract, Vitis Vinifera (Red Grape) Seed Extract, Urtica Dioica (Nettle) Extract, Cocos Nucifera (Coconut) Fruit Extract, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Mangifera Indica (Mango) Seed Butter, Argania Spinosa Kernel Oil, Melia Azadirachta (Neem) Seed Oil, Daucus Carota Sativa Seed Oil, Macadamia Ternifolia Seed Oil, Mangifera Indica (Mango) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Benzyl Benzoate, Coumarin, Hexyl Cinnamal."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Aunt Jackie's,Aunt Jackie's Curl La La Defining Curl Custard - 3 fl oz,"Aqua, Propylene Glycol, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, Butyrospermum Parkii Butter, Glycine Soja Oil, Glycerin, Olea Europaea Fruit Oil, Cetyl Alcohol, Parfum, Dimethicone, Ppg-1 Trideceth-6, Stearalkonium Chloride, Lanolin Oil, Acrylamidopropyltrimonium Chloride/Acrylamide Copolymer, Dehydroacetic Acid, Cetearyl Alcohol, Hydrolyzed Quinoa, Butylene Glycol, Citric Acid, Phenoxyethanol, Potassium Sorbate, Tbhq, Ethylhexylglycerin, Benzyl Alcohol, D-Limonene, Hexyl Cinnamal, Linalool, Amyl Cinnamal, Butylphenyl Methylpropional, Citronellol, Hydroxycitronellal, Cinnamyl Alcohol, Red 33 (Ci 17200), Blue 1 (Ci 42090)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Aunt Jackie's,Aunt Jackie's Don't Shrink Elongating Curling Gel - 3 fl oz,"Aqua, Glycerin, Carbomer, Aminomethyl Propanol, Phenoxyethanol, Pvp, Polysorbate 20, Hydrolyzed Wheat Protein, Parfum, Ethylhexylglycerin, Tetrasodium Edta, Potassium Sorbate, Linum Usitatissimum Seed Oil, Tocopherol, D-Limonene, Hexyl Cinnamal, Linalool, Amyl Cinnamal, Butylphenyl Methylpropional"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Miss Jessie's,Miss Jessie's Pillow Soft Curls - 1 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,ections,SheaMoisture Smoothie Curl Enhancing Cream for Thick Curly Hair Coconut and Hibiscus - 12 fl oz,"Deionized Water, Butyrospermum Parkii (Shea Butter)*~, Cocos Nucifera (Coconut) Oil*, Macadamia Ternifolia Seed Oil, Mangifera Indica (Mango) Seed Butter*, Persea Gratissima (Avocado) Oil, Glycerin (Vegetable), Aloe Barbadensis Leaf Extract, Silk Protein, Ammonium Salt, Melia Azadirachta (Neem) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, Sorbitol Esters, Panthenol (Pro-Vitamin B-5), Caprylyl Glycol, Essential Oil Blend, Lonicera Caprifolium (Honeysuckle) Flower (And) Lonicera Japonica (Japanese Honeysuckle) Flower Extract, Tocopherol (Vitamin E), Hibiscus Flower Extract"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48, collection,The Mane Choice Proceed With Caution Killer Curls & Brutal Bounce Curl Oil - 2 fl oz,"Salvia Hispanica (Chia) Seed Oil, Prunus Serrulata (Japanese Cherry) Flower Extract, Ascorbic Acid (Vitamin C), Cocos Nucifera (Coconut) Oil, Biotin, Cholecalciferol (Vitamin D), Glycine Soja (Soybean) Oil, Equisetum Arvense (Horsetail) Extract, Lavandula Angustifolia (Lavender) Flower Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Persea Gratissima (Avocado) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Retinyl Palmitate (Vitamin A), Rosmarinus Officinalis (Rosemary) Extract, Serenoa Serrulata (Saw Palmetto) Fruit Oil, Silica, Tocopherol (Vitamin E), Tocopheryl Acetate (Vitamin E), Urtica Dioica (Nettle) Extract, Helianthus Annuus (Sunflower) Seed Extract, Oryza Sativa (Rice) Bran Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Glycerin, Water (Aqua), Citral, Citronellol, Hexyl Cinnama (Derived From Chamomile), Fragrance (Parfum & Essential Oil Blends)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48, collection,Carol's Daughter Hair Milk Nourishing and Conditioning Refresher Spray - 10.0 fl oz,"Ingredients: Water (Aqua), Agave Tequilana Stem Extract, Amodimethicone, Ascorbyl Palmitate, Butylene Glycol, Calendula Officinalis Flower Extract, Cetrimonium Chloride, Citric Acid, Cymbopogon Schoenanthus Extract, Dimethicone Peg-8 Meadowfoamate, Disodium Edta, Glycerin, Helianthus Annuus (Sunflower) Seed Extract, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Hydrolyzed Wheat Protein/Pvp Crosspolymer, Panthenol, Peg-40 Hydrogenated Castor Oil, Peg-75 Meadowfoam Oil, Polyquaternium-11, Polyquaternium-7, Polysorbate 20, Ppg-26-Buteth-26, Prunus Armeniaca (Apricot) Kernel Extract, Prunus Amygdalus Dulcis (Sweet Almond) Fruit Extract, Retinyl Palmitate, Tocopheryl Acetate, Trideceth-12, Methylisothiazolinone, Potassium Sorbate, Fragrance (Parfum) 1109j1322647"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48,ections,SheaMoisture Curl and Style Milk for Thick Curly Hair Coconut and Hibiscus - 8 fl oz,"Water, Cocos Nucifera (Coconut) Oil, Glyceryl Stearate, Glycerin (Vegetable), Stearyl Alcohol, Cetyl Alcohol, Behentrimonium Chloride, Butyrospermum Parkii (Shea) Butter*~, Cocos Nucifera (Coconut) Fruit Juice, Aloe Barbadensis Leaf Juice, Panthenol, Daucus Carota Sativa (Carrot) Seed Oil, Sodium Lauroyl Hydrolyzed Silk, Algae Extract, Melia Azadirachta Seed Oil, Salvia Officinalis (Sage) Leaf Extract, Equisetum Arvense Extract, Hibiscus Rosa-Sinensis Flower Extract, Hydroxyethylcellulose, Tocopherol, Sodium Benzoate, Glyceryl Caprylate, Glyceryl Undecylenate, Fragrance (Essential Oil Blend)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48,ections,SheaMoisture Curl Mousse for Frizz Control Coconut and Hibiscus - 7.5 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48, collection,Alikay Naturals Lemongrass Super Twisting Butter - 8oz,"Butyrospermum Parkii (Shea Butter), Palm Wax, Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride (Palm And Coconut Oil), Oryza Sativa (Rice) Bran Extract, Cymbopogon Flexosus (Lemongrass) Oil Extract, Rosmarinus Officinalis (Rosemary) Extract, Helianthus Annuus (Sunflower) Seed Extract, Tocopherol (Vitamin E), Fragrance"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48,Curls,Curls Professional Curl Defining Gel - 8 fl oz,"Ingredients: Botanical Infused H2o, Polyquaternium-11, Sorbitol, Certified Organic Aloe Barbadensis Leaf Juice, Certified Organic Polyquaternium-37, Polysorbate 80, Vegetable Glycerin, Certified Organic Coconut Milk, Certified Organic Cordata Flower Extract, Certified Organic Linden Seed Oil, Certified Organic Flaxseed Oil, Certified Organic Chamomile Extract, Certified Organic Rosemary Extract, Phenoxyethanol, Caprylyl Glycol."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48,ections,Not Your Mother's Naturals Tahitian Gardenia Flower & Mango Butter Curl Defining Combing Cream - 8 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48,Alikay Naturals,Alikay Naturals Hair Curling Custard - 8oz,"Ingredients: Aloe Barbadensis Leaf (Aloe Vera) Gel, (Agave) Tequilana Stem Nectar, Argania Spinosa (Argan) Oil, Cocos Nucifera (Coconut) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Fragrance, Color (Yellow 5), Botanical Blend"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48, collection,SheaMoisture Argan Oil & Shea Butter Defining Cream – 4oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48, collection,Aunt Jackie's Kids Baby Curls Curling & Twisting Custard - 15oz,"Ingredients: Aqua, Propylene Glycol, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, Glycine Soja Oil, Butyrospermum Parkii Butter, Glycerin, Olea Europaea Fruit Oil, Cetyl Alcohol, Dimethicone, Cocos Nucifera Oil, Lanolin Oil, Parfum, Ppg-1 Trideceth-6, Stearalkonium Chloride, Linum Usitatissimum Seed Oil, Dehydroacetic Acid, Acrylamidopropyltrimonium Chloride/Acrylamide Copolymer, Tocopherol, Cetearyl Alcohol, Hydrolyzed Quinoa, Butylene Glycol, Citric Acid, Phenoxyethanol, Potassium Sorbate, Tbhq, Ethylhexylglycerin, Benzyl Alcohol, Hexyl Cinnamal, Red 33 (Ci 17200)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=48,Design Essentials,Design Essentials Honey Curl Forming Custard - 8oz,"Ingredients: Aqua/ Water/Eau, Glycerin, Polyquaternium-37, Panthenol, Polyquaternium-11, Silanetriol, Silk Amino Acids, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Persea Gratissima (Avocado) Oil, Calendula Officinalis (Calendula) Flower Extract, Hydrastis Canadensis (Golden Seal) Leaf Extract, Lawsonia Inermis (Henna) Extract, Equisetum Hyemale (Horsetail) Extract, Matricaria Recutita (Chamomile Flower Extract, Saponaria Officinalis (Soapwort) Root Extract, Prunus Serotina (Wild Cherry Bark Extract, Humulus Lupulus (Hops) Extract, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Polymnia Sonchifolia Extract, Hydroxypropyltrimonium Honey, Fragrance (Parfum), Xanthan Gum, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate"
https://www.target.com/c/textured-hair-care/co-washes/-/N-4rsrfZao1w6?type=products&Nao=0,As I Am,As I Am Coconut Cleansing Conditioner - 16oz,"Aqua/Water/Eau, Cetyl Alcohol, Cetrimonium Chloride, Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Ricinus Communis (Castor) Seed Oil, Cocos Nucifera (Coconut) Fruit Powder, Citrus Reticulata (Tangerine) Fruit Extract, Phytosterols, Peg-40 Castor Oil, Stearlkonium Chloride, Serenoa Serrulata Fruit Extract, Quaternium-18, C12-15 Alkyl Lactate, Fragrance/Parfum, Potassium Sorbate, Methylisothiazolinone, Abies Balsamea (Balsam Canada) Resin, Potassium Chloride, Limonene."
https://www.target.com/c/textured-hair-care/co-washes/-/N-4rsrfZao1w6?type=products&Nao=0,Pantene,Pantene Gold Series Holiday Gift Set,No Info
https://www.target.com/c/textured-hair-care/co-washes/-/N-4rsrfZao1w6?type=products&Nao=0,ections,SheaMoisture Coconut & Hibiscus Co-Wash Conditioning Cleanser - 12 fl oz,No Info
https://www.target.com/c/textured-hair-care/co-washes/-/N-4rsrfZao1w6?type=products&Nao=0,Cantu,Cantu Natural Complete Conditioning Co-Wash - 10oz,"Ingredients: Aqua (Water), Stearyl Alcohol, Cetyl Alcohol, Peg-40 Hydrogenated Castor Oil, Stearalkonium Chloride, Parfum (Fragrance), Glycerin, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Hydrogenated Castor Oil, Phenoxyethanol, Ethylhexylglycerin, Ceteareth-20, Canola Oil, Cetrimonium Chloride, Polyquaternium-7, Polyquaternium-10, Polyquaternium-11, Ricinus Communis (Castor) Seed Oil, Citric Acid, Quaternium-75, Tetrasodium Edta, Panthenol, Sodium Hydroxide, Sodium Benzoate, Propylene Glycol, Carica Papaya (Papaya) Fruit Extract, Ananas Sativus (Pineapple) Fruit Extract, Cocos Nucifera (Coconut) Extract, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Mangifera Indica (Mango) Seed Butter, Argania Spinosa (Argan) Kernel Oil, Melia Azadirachta (Neem) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, Macadamia Ternifolia (Macadamia) Seed Oil, Mangifera Indica (Mango) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Glycine Soja (Soybean) Oil, Hydrolyzed Silk, Lonicera Caprifolium (Honeysuckle) Extract, Macrocystis Pyrifera (Kelp) Extract, Salvia Officinalis (Sage) Leaf Extract, Vitis Vinifera (Grape) Seed Extract, Urtica Dioica (Nettle) Extract, Silk Amino Acids, Aloe Barbadensis (Aloe) Leaf Juice (Decolorized), Benzyl Benzoate."
https://www.target.com/c/textured-hair-care/co-washes/-/N-4rsrfZao1w6?type=products&Nao=0,Pantene,Pantene Gold Series Deep Hydrating Co-Wash - 15.2 fl oz,"Ingredients: Water, Stearyl Alcohol, Silicone Quaternium-26, Behentrimonium Chloride, Cetyl Alcohol, Argania Spinosa Kernel Oil, Fragrance, Benzyl Alcohol, Disodium Edta, Citric Acid, Histidine, Panthenol, Panthenyl Ethyl Ether, Sodium Hydroxide, Methylchloroisothiazolinone, Methylisothiazolinone."
https://www.target.com/c/textured-hair-care/co-washes/-/N-4rsrfZao1w6?type=products&Nao=0,TPH,TPH by TARAJI Hustle & Co Co-Wash - 12 fl oz,"Water (Aqua/Eau), Cetyl Alcohol, Glycerin, Isopropyl Palmitate, Behentrimonium Chloride, Isododecane, Fragrance (Parfum), Cetrimonium Chloride, Amodimethicone, Phenoxyethanol, Laureth-4, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Ethylhexylglycerin, Panthenol, Trideceth-3, Trideceth-15, Disodium Edta, Olea Europaea (Olive) Fruit Oil, Butyrospermum Parkii (Shea) Butter, Aminomethyl Propanol, Aloe Barbadensis Leaf Juice, Salvia Officinalis (Sage) Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Limonene."
